ID,age,work_type,final_weight,education,total_education_yrs,marital_state,job,status,ethnicity,sex,capital_gain,capital_loss,hrs_per_week,nationality,target_income
11973,26,Private,212793,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,M,0,0,40,US,0
11974,36,Private,126946,Some-college,10,Separated,Craft-repair,Not-in-family,White,M,0,0,40,US,0
11975,28,Private,51961,Some-college,10,Never-married,Tech-support,Own-child,Black,M,0,0,24,US,0
11976,49,Private,124604,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,M,0,0,32,US,0
11977,65,Private,107620,11th,7,Widowed,Adm-clerical,Not-in-family,White,F,0,0,8,US,0
11978,34,Private,204470,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,1
11979,27,Private,128730,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,M,10520,0,65,Greece,1
11980,23,State-gov,314645,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,F,0,0,25,US,0
11981,44,Private,239723,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,F,1506,0,45,US,0
11982,42,Private,211860,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,M,0,0,40,US,0
11983,20,Private,94401,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,F,0,0,40,US,0
11984,27,Self-emp-inc,120126,9th,5,Never-married,Craft-repair,Own-child,White,M,0,0,40,US,0
11985,47,Local-gov,200471,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,M,5178,0,40,US,1
11986,45,Private,161819,11th,7,Separated,Adm-clerical,Unmarried,Black,F,0,0,25,US,0
11987,43,State-gov,260960,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,50,US,0
11988,50,Private,167886,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,40,US,1
11989,24,Private,199883,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,60,US,0
11990,27,Private,200733,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,55,US,0
11991,28,Private,156300,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,F,0,0,45,US,0
11992,37,Private,167415,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,60,US,1
11993,21,Private,191444,11th,7,Never-married,Farming-fishing,Unmarried,White,M,0,0,40,US,0
11994,21,Private,276709,Some-college,10,Never-married,Sales,Other-relative,White,F,0,0,40,US,0
11995,46,Private,174370,Some-college,10,Separated,Sales,Not-in-family,White,M,0,0,55,US,0
11996,41,Federal-gov,130760,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,M,0,0,24,US,0
11997,17,?,256173,10th,6,Never-married,?,Own-child,White,F,0,0,15,US,0
11998,25,Private,173062,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,Black,M,0,0,40,US,0
11999,46,Federal-gov,46537,Masters,14,Never-married,Prof-specialty,Not-in-family,White,F,0,0,40,US,0
12000,45,Private,217953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,M,0,0,40,Mexico,0
12001,24,Private,433330,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,M,0,0,40,US,0
12002,65,?,224472,Prof-school,15,Never-married,?,Not-in-family,White,M,25124,0,80,US,1
12003,28,Private,181916,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,M,0,0,40,US,0
12004,37,Private,161141,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,M,0,0,40,US,0
12005,37,Private,19899,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,15024,0,45,US,1
12006,32,Private,311764,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,F,0,0,35,US,0
12007,46,Private,195833,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,50,?,0
12008,39,Private,49308,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,M,0,0,40,US,0
12009,44,Private,146659,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,0,1887,35,US,1
12010,34,Private,182926,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,43,US,1
12011,39,Local-gov,352628,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,F,0,0,50,US,1
12012,33,Private,79923,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,20,US,0
12013,56,Private,122390,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,M,15024,0,40,US,1
12014,26,Self-emp-not-inc,213258,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,M,0,0,65,US,0
12015,44,Self-emp-not-inc,171424,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,M,0,2205,35,US,0
12016,33,Private,206609,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,45,US,0
12017,26,State-gov,272986,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,F,0,0,8,US,0
12018,30,?,104965,9th,5,Never-married,?,Not-in-family,White,F,0,0,30,US,0
12019,18,Never-worked,153663,Some-college,10,Never-married,?,Own-child,White,M,0,0,4,US,0
12020,53,Private,346754,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,F,0,0,40,US,1
12021,42,Private,104647,HS-grad,9,Divorced,Other-service,Not-in-family,White,M,0,0,40,US,0
12022,56,Self-emp-not-inc,175964,Some-college,10,Divorced,Other-service,Not-in-family,White,F,0,0,40,US,0
12023,35,Private,115214,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,M,6497,0,65,US,0
12024,36,?,224886,HS-grad,9,Married-civ-spouse,?,Husband,White,M,0,0,40,US,0
12025,44,Private,307468,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,29,US,1
12026,21,Private,249957,HS-grad,9,Never-married,Adm-clerical,Own-child,White,M,0,0,40,US,0
12027,19,Private,203061,Some-college,10,Never-married,Tech-support,Not-in-family,White,F,0,0,25,US,0
12028,58,Private,371064,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,M,0,0,20,US,0
12029,41,Private,101593,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,1
12030,44,Private,232421,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,Other,M,0,0,32,Canada,0
12031,32,?,169886,Bachelors,13,Never-married,?,Not-in-family,White,F,0,0,20,?,0
12032,70,Private,170428,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,F,0,0,20,Puerto-Rico,0
12033,44,Private,209174,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,70,US,1
12034,29,Private,277788,Some-college,10,Married-civ-spouse,Sales,Wife,White,F,0,0,25,US,0
12035,23,Private,300275,HS-grad,9,Never-married,Sales,Not-in-family,White,M,0,0,48,US,0
12036,30,Federal-gov,321990,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,M,7298,0,48,Cuba,1
12037,24,Private,211527,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,M,0,0,30,US,0
12038,60,Private,232242,HS-grad,9,Married-civ-spouse,Sales,Husband,White,M,0,0,40,US,0
12039,46,Self-emp-not-inc,122206,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,0
12040,57,?,155259,Some-college,10,Divorced,?,Not-in-family,White,F,0,0,40,US,0
12041,41,Private,196344,1st-4th,2,Married-civ-spouse,Sales,Husband,White,M,0,0,50,Mexico,0
12042,33,Private,110978,Some-college,10,Divorced,Craft-repair,Other-relative,Other,F,0,0,40,US,0
12043,39,Private,194404,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,7688,0,40,US,1
12044,27,Federal-gov,257124,Bachelors,13,Never-married,Transport-moving,Other-relative,White,M,0,0,35,US,0
12045,26,Private,224943,Assoc-voc,11,Never-married,Sales,Other-relative,Black,M,0,0,65,US,0
12046,32,Private,102858,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,M,0,2002,42,US,0
12047,24,Private,170070,Bachelors,13,Never-married,Tech-support,Not-in-family,White,F,0,0,20,US,0
12048,37,Private,248445,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,M,0,0,40,El-Salvador,0
12049,55,Private,284095,HS-grad,9,Divorced,Sales,Not-in-family,White,F,0,0,37,US,0
12050,41,State-gov,309056,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,50,US,1
12051,34,Private,287315,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,M,0,0,40,US,0
12052,23,State-gov,502316,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,F,0,0,40,US,0
12053,41,Private,289669,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,F,0,0,40,US,0
12054,50,Private,234657,Some-college,10,Divorced,Adm-clerical,Unmarried,White,F,0,0,40,US,0
12055,43,Federal-gov,114537,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,40,US,0
12056,46,Private,165937,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,M,0,0,40,US,0
12057,31,Self-emp-not-inc,325355,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,F,0,1902,40,US,1
12058,55,Private,41108,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,M,0,2258,62,US,1
12059,42,Self-emp-not-inc,98061,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,0
12060,45,Private,189890,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,F,5455,0,38,US,0
12061,55,Private,199763,HS-grad,9,Separated,Protective-serv,Not-in-family,White,M,0,0,81,US,0
12062,30,Private,89735,HS-grad,9,Never-married,Craft-repair,Own-child,White,M,0,1504,40,US,0
12063,54,Private,156003,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
12064,36,Private,95654,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,F,0,0,50,Iran,1
12065,58,Private,204021,HS-grad,9,Never-married,Transport-moving,Own-child,White,M,0,0,40,Canada,0
12066,49,Private,202053,HS-grad,9,Divorced,Sales,Not-in-family,White,F,0,0,32,US,0
12067,51,Private,101722,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,M,3908,0,47,US,0
12068,21,Private,518530,Some-college,10,Never-married,Adm-clerical,Own-child,White,F,0,0,40,US,0
12069,29,Private,270421,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,50,US,1
12070,33,Private,258932,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,F,0,0,40,US,0
12071,20,Private,196643,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,M,0,0,40,US,0
12072,52,Self-emp-not-inc,199265,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,M,0,0,40,US,0
12073,51,Private,204447,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,45,US,1
12074,18,Private,133654,HS-grad,9,Never-married,Adm-clerical,Own-child,White,F,0,0,40,US,0
12075,61,Local-gov,176753,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,M,0,0,48,US,0
12076,50,Private,182907,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,M,0,0,25,US,0
12077,32,Private,31740,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,M,0,0,40,India,0
12078,36,Private,100681,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,M,2463,0,40,US,0
12079,44,Private,193459,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,M,3411,0,40,US,0
12080,42,Private,149909,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,25,US,1
12081,82,Self-emp-inc,120408,Some-college,10,Widowed,Sales,Not-in-family,White,M,0,0,20,US,0
12082,35,Private,170797,Bachelors,13,Divorced,Other-service,Not-in-family,White,F,0,0,40,US,0
12083,33,Private,159888,11th,7,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
12084,40,Private,139193,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,M,0,0,40,US,0
12085,28,Local-gov,179759,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,F,0,0,40,US,0
12086,26,Private,122999,Masters,14,Never-married,Prof-specialty,Not-in-family,White,M,8614,0,40,US,1
12087,25,Private,212495,Bachelors,13,Never-married,Exec-managerial,Own-child,White,M,0,1340,40,US,0
12088,24,Private,509629,HS-grad,9,Never-married,Other-service,Own-child,White,F,0,0,25,US,0
12089,53,Self-emp-not-inc,100109,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,M,0,1977,40,US,1
12090,31,Private,187203,HS-grad,9,Never-married,Sales,Other-relative,White,M,0,0,40,US,0
12091,62,Private,153891,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,1
12092,27,Private,183627,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,1977,50,US,1
12093,82,Private,152148,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,M,0,0,2,US,0
12094,48,Private,168216,Some-college,10,Married-civ-spouse,Sales,Husband,White,M,0,0,40,US,1
12095,31,Private,231043,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,50,US,0
12096,42,Private,154374,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,2415,60,US,1
12097,30,Private,227359,Some-college,10,Never-married,Craft-repair,Unmarried,White,M,0,0,40,US,0
12098,29,Private,214702,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,M,0,1974,35,US,0
12099,44,Private,368757,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,40,US,0
12100,22,?,246386,HS-grad,9,Never-married,?,Unmarried,Black,F,0,0,40,US,0
12101,18,Private,137363,12th,8,Never-married,Other-service,Own-child,White,F,0,0,20,US,0
12102,62,Private,178745,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,45,US,1
12103,28,?,205562,Masters,14,Never-married,?,Not-in-family,Black,F,0,0,40,US,0
12104,18,Private,396270,HS-grad,9,Never-married,Adm-clerical,Own-child,White,M,0,0,25,US,0
12105,34,Private,232475,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,M,0,0,50,US,0
12106,51,Self-emp-not-inc,290290,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,45,US,1
12107,69,?,159077,11th,7,Married-civ-spouse,?,Husband,White,M,0,0,48,US,0
12108,67,Self-emp-inc,171564,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,F,20051,0,30,England,1
12109,45,Private,225456,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,M,0,1977,40,US,1
12110,21,Private,238917,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,M,0,0,40,Mexico,0
12111,44,Private,54310,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,M,7298,0,40,US,1
12112,35,Private,241998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,45,US,1
12113,33,Federal-gov,207172,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,F,0,0,40,US,0
12114,39,Private,484475,11th,7,Never-married,Craft-repair,Not-in-family,Black,M,0,0,40,US,0
12115,29,Private,157308,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,F,2829,0,14,Philippines,0
12116,19,Private,293928,HS-grad,9,Never-married,Adm-clerical,Own-child,White,F,0,0,20,US,0
12117,57,Private,190997,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,1
12118,33,Private,296453,Masters,14,Married-civ-spouse,Tech-support,Husband,White,M,0,0,15,US,0
12119,43,Private,184846,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,F,0,0,60,US,0
12120,41,Private,49797,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
12121,27,Private,217200,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,M,0,0,40,US,0
12122,56,Private,159724,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,40,US,1
12123,31,Private,242984,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,M,0,0,40,US,0
12124,24,Private,200593,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,M,0,0,50,US,0
12125,23,Private,188409,11th,7,Married-civ-spouse,Transport-moving,Husband,White,M,4508,0,25,US,0
12126,73,Private,333676,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,M,0,0,50,US,0
12127,19,Private,181546,Some-college,10,Never-married,Adm-clerical,Own-child,White,F,0,0,40,US,0
12128,49,Private,30219,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,M,0,1669,40,US,0
12129,60,Self-emp-inc,226355,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,2415,70,?,1
12130,41,Private,425049,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,50,US,1
12131,37,Local-gov,251396,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,M,0,0,45,Canada,1
12132,27,Private,158156,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,F,0,0,70,US,0
12133,31,Private,149507,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,M,3464,0,38,US,0
12134,22,Private,113550,HS-grad,9,Never-married,Adm-clerical,Own-child,White,F,0,0,40,US,0
12135,25,Private,312157,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,F,0,0,40,US,0
12136,34,Private,57426,Bachelors,13,Never-married,Sales,Not-in-family,White,M,0,0,45,US,0
12137,24,Private,123983,11th,7,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,M,0,0,40,Vietnam,0
12138,24,Private,284317,Bachelors,13,Never-married,Other-service,Own-child,White,F,0,0,30,US,0
12139,17,Private,242718,11th,7,Never-married,Sales,Own-child,White,M,0,0,12,US,0
12140,36,Private,33887,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,M,0,0,40,US,0
12141,40,Private,114580,HS-grad,9,Divorced,Craft-repair,Other-relative,White,F,0,0,40,Vietnam,0
12142,59,Local-gov,197290,9th,5,Married-civ-spouse,Other-service,Husband,White,M,0,0,40,US,0
12143,22,Federal-gov,218445,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,F,0,0,40,US,0
12144,21,State-gov,99199,Masters,14,Never-married,Transport-moving,Own-child,White,M,0,0,15,US,0
12145,42,Self-emp-inc,50356,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,40,US,0
12146,48,Private,118023,Prof-school,15,Divorced,Sales,Not-in-family,White,M,0,0,13,US,0
12147,37,Local-gov,397877,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,M,0,0,40,US,1
12148,38,Private,187069,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,M,0,0,45,US,0
12149,33,Private,51471,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,F,0,1902,40,US,1
12150,56,Self-emp-not-inc,140558,HS-grad,9,Married-civ-spouse,Sales,Husband,White,M,0,0,40,US,0
12151,21,Private,417668,Some-college,10,Never-married,Other-service,Own-child,White,M,0,0,20,US,0
12152,56,Self-emp-inc,187355,Some-college,10,Married-civ-spouse,Sales,Wife,White,F,0,0,60,Canada,1
12153,56,Private,311249,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,F,0,0,38,US,0
12154,51,Local-gov,35211,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,M,0,0,40,US,0
12155,38,Private,136629,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,40,Iran,0
12156,57,Local-gov,199546,Masters,14,Divorced,Other-service,Unmarried,Black,F,0,0,40,US,0
12157,34,Private,107793,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,M,0,0,40,US,0
12158,42,Private,227397,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,F,0,0,40,US,1
12159,20,Private,344394,Some-college,10,Never-married,Other-service,Not-in-family,White,F,0,0,30,US,0
12160,21,Private,275726,HS-grad,9,Never-married,Craft-repair,Own-child,Black,M,0,0,40,US,0
12161,78,?,83511,7th-8th,4,Married-civ-spouse,?,Husband,White,M,0,0,40,Portugal,0
12162,24,?,175069,Bachelors,13,Never-married,?,Not-in-family,White,M,0,0,50,US,0
12163,47,Private,316101,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,F,0,0,40,US,0
12164,23,Private,193090,Bachelors,13,Never-married,Adm-clerical,Own-child,White,F,0,0,30,US,0
12165,51,Self-emp-inc,260938,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,M,0,0,50,US,1
12166,42,Local-gov,340148,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,F,0,0,40,US,0
12167,20,Private,174063,Some-college,10,Never-married,Other-service,Own-child,White,F,0,0,40,US,0
12168,35,Private,217274,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,M,0,0,50,US,0
12169,52,Self-emp-not-inc,103794,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,F,0,0,35,US,0
12170,36,Private,749636,Some-college,10,Divorced,Adm-clerical,Unmarried,White,F,0,0,40,US,0
12171,34,Federal-gov,223267,Some-college,10,Divorced,Protective-serv,Own-child,White,M,0,0,72,US,0
12172,20,Private,293297,Some-college,10,Never-married,Other-service,Own-child,White,M,0,0,35,US,0
12173,58,Private,242670,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,F,0,0,40,US,0
12174,20,Private,173851,Some-college,10,Never-married,Farming-fishing,Own-child,White,M,0,0,40,US,0
12175,42,State-gov,167581,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,F,0,0,40,US,0
12176,46,Private,173243,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
12177,60,?,191118,HS-grad,9,Married-civ-spouse,?,Husband,White,M,0,1848,40,US,1
12178,21,Private,82847,Some-college,10,Never-married,Tech-support,Not-in-family,White,F,0,0,50,US,0
12179,29,Private,297544,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,M,0,0,40,US,0
12180,21,Private,224640,Some-college,10,Never-married,Sales,Own-child,White,F,0,0,40,US,0
